"Gene_ID","Kmeans_Cluster"
"g_11906","1"
"g_11915","6"
"g_11926","1"
"g_11932","1"
"g_11938","1"
"g_11950","2"
"g_11985","1"
"g_12007","1"
"g_12028","2"
"g_12040","2"
"g_12069","2"
"g_12099","1"
"g_12108","6"
"g_12114","1"
"g_12120","1"
"g_12127","1"
"g_12138","1"
"g_12144","3"
"g_12229","1"
"g_12246","6"
"g_12256","1"
"g_12258","1"
"g_12267","2"
"g_12270","2"
"g_12278","1"
"g_12291","1"
"g_12299","1"
"g_12315","1"
"g_12316","2"
"g_12320","1"
"g_12324","1"
"g_12348","1"
"g_12365","6"
"g_12379","2"
"g_12382","4"
"g_12399","1"
"g_12414","1"
"g_12424","1"
"g_12427","1"
"g_12430","2"
"g_12435","2"
"g_12482","1"
"g_12502","1"
"g_12503","1"
"g_12532","1"
"g_12557","1"
"g_12583","2"
"g_12639","1"
"g_12652","2"
"g_12663","1"
"g_12672","1"
"g_12685","2"
"g_12689","1"
"g_12719","4"
"g_12727","1"
"g_12731","2"
"g_12733","1"
"g_12741","1"
"g_12743","1"
"g_12776","1"
"g_12780","1"
"g_12787","1"
"g_12791","1"
"g_12813","2"
"g_12824","1"
"g_12833","1"
"g_12847","5"
"g_12850","6"
"g_12853","1"
"g_12872","1"
"g_12878","1"
"g_12899","1"
"g_12904","4"
"g_12909","1"
"g_12917","2"
"g_12933","1"
"g_12957","1"
"g_12966","1"
"g_12971","1"
"g_12975","1"
"g_12995","1"
"g_12997","1"
"g_12998","1"
"g_13008","1"
"g_13009","1"
"g_13013","1"
"g_13022","1"
"g_13060","2"
"g_13070","2"
"g_13074","2"
"g_13097","1"
"g_13145","1"
"g_13168","1"
"g_13184","2"
"g_13185","2"
"g_13195","1"
"g_13197","1"
"g_13206","1"
"g_13209","1"
"g_13211","2"
"g_13231","1"
"g_13265","1"
"g_13274","1"
"g_13276","1"
"g_13294","1"
"g_13296","2"
"g_13302","1"
"g_13306","1"
"g_13321","1"
"g_13329","2"
"g_13339","1"
"g_13356","1"
"g_13388","7"
"g_13392","1"
"g_13400","2"
"g_13418","1"
"g_13441","1"
"g_13444","2"
"g_13450","1"
"g_13453","1"
"g_13458","1"
"g_13461","1"
"g_13467","1"
"g_13496","2"
"g_13500","7"
"g_13519","1"
"g_13533","2"
"g_13537","1"
"g_13551","1"
"g_13552","2"
"g_13553","1"
"g_13558","1"
"g_13561","1"
"g_13583","1"
"g_13587","1"
"g_13612","5"
"g_13613","1"
"g_13618","2"
"g_13641","1"
"g_13643","1"
"g_13707","5"
"g_13721","2"
"g_13745","1"
"g_13758","1"
"g_13762","1"
"g_13770","1"
"g_13785","1"
"g_13786","1"
"g_13788","1"
"g_13804","1"
"g_13821","2"
"g_13823","1"
"g_13852","2"
"g_13854","1"
"g_13860","1"
"g_13861","1"
"g_13866","2"
"g_13886","1"
"g_13900","1"
"g_13921","1"
"g_13931","2"
"g_13937","2"
"g_13947","1"
"g_13948","1"
"g_13949","2"
"g_13965","1"
"g_13972","1"
"g_13973","1"
"g_13977","1"
"g_13980","4"
"g_13988","1"
"g_14008","4"
"g_14022","1"
"g_14043","4"
"g_14049","1"
"g_14051","2"
"g_14057","1"
"g_14060","1"
"g_14084","2"
"g_14096","1"
"g_14121","6"
"g_14131","1"
"g_14143","1"
"g_14161","1"
"g_14162","1"
"g_14174","2"
"g_14191","1"
"g_14209","6"
"g_14210","2"
"g_14215","1"
"g_14227","2"
"g_14230","1"
"g_14231","2"
"g_14250","2"
"g_14258","2"
"g_14278","1"
"g_14289","2"
"g_14317","2"
"g_14359","6"
"g_14360","1"
"g_14397","2"
"g_14422","1"
"g_14423","1"
"g_14424","1"
"g_14428","4"
"g_14429","1"
"g_14434","1"
"g_14444","1"
"g_14454","1"
"g_14462","2"
"g_14473","3"
"g_14481","1"
"g_14482","1"
"g_14488","2"
"g_14496","1"
"g_14503","1"
"g_14510","1"
"g_14515","1"
"g_14528","2"
"g_14544","1"
"g_14558","1"
"g_14572","2"
"g_14580","1"
"g_14581","4"
"g_14591","2"
"g_14615","2"
"g_14622","2"
"g_14625","1"
"g_14643","2"
"g_14651","1"
"g_14662","2"
"g_14664","1"
"g_14692","1"
"g_14704","2"
"g_14713","1"
"g_14729","1"
"g_14743","2"
"g_14748","1"
"g_14783","1"
"g_14799","2"
"g_14818","1"
"g_14822","2"
"g_14824","1"
"g_14828","1"
"g_14845","2"
"g_14847","1"
"g_14850","2"
"g_14857","1"
"g_14876","1"
"g_14883","2"
"g_14908","1"
"g_14909","1"
"g_14924","2"
"g_14925","1"
"g_14949","2"
"g_14956","1"
"g_14958","1"
"g_14962","1"
"g_14970","4"
"g_14991","1"
"g_15022","1"
"g_15042","1"
"g_15062","1"
"g_15067","1"
"g_15072","1"
"g_15082","1"
"g_15088","1"
"g_15089","1"
"g_15111","1"
"g_15127","1"
"g_15139","1"
"g_15162","1"
"g_15193","1"
"g_15201","2"
"g_15203","1"
"g_15209","1"
"g_15232","1"
"g_15247","1"
"g_15261","1"
"g_15288","1"
"g_15290","2"
"g_15296","1"
"g_15299","1"
"g_15301","1"
"g_15302","1"
"g_15307","1"
"g_15316","1"
"g_15322","1"
"g_15330","1"
"g_15338","4"
"g_15367","1"
"g_15368","2"
"g_15371","1"
"g_15374","1"
"g_15375","1"
"g_15377","1"
"g_15380","2"
"g_15389","1"
"g_15403","1"
"g_15408","1"
"g_15412","2"
"g_15421","1"
"g_15433","1"
"g_15442","1"
"g_15448","1"
"g_15450","1"
"g_15459","2"
"g_15460","1"
"g_15471","1"
"g_15483","2"
"g_15486","1"
"g_15495","2"
"g_15496","2"
"g_15501","1"
"g_15504","1"
"g_15514","2"
"g_15515","1"
"g_15537","6"
"g_15540","2"
"g_15550","1"
"g_15573","2"
"g_15575","1"
"g_15606","2"
"g_15609","1"
"g_15619","1"
"g_15624","1"
"g_15629","2"
"g_15630","1"
"g_15636","1"
"g_15638","2"
"g_15649","1"
"g_15657","1"
"g_15685","2"
"g_15688","1"
"g_15698","1"
"g_15704","1"
"g_15709","6"
"g_15712","1"
"g_15720","1"
"g_15741","2"
"g_15743","1"
"g_15751","1"
"g_15769","6"
"g_15798","6"
"g_15805","1"
"g_15809","2"
"g_15820","1"
"g_15837","1"
"g_15853","2"
"g_15860","6"
"g_15868","1"
"g_15889","1"
"g_15891","1"
"g_15897","2"
"g_15919","1"
"g_15928","2"
"g_15931","1"
"g_15958","1"
"g_15965","1"
"g_15970","1"
"g_15978","1"
"g_16000","6"
"g_16006","1"
"g_16013","1"
"g_16016","1"
"g_16019","1"
"g_16042","1"
"g_16054","1"
"g_16056","2"
"g_16057","1"
"g_16061","1"
"g_16077","5"
"g_16078","2"
"g_16081","2"
"g_16084","2"
"g_16100","2"
"g_16112","1"
"g_16120","2"
"g_16146","2"
"g_16150","1"
"g_16160","2"
"g_16187","1"
"g_16205","1"
"g_16215","1"
"g_16219","1"
"g_16232","2"
"g_16236","1"
"g_16255","6"
"g_16259","1"
"g_16279","1"
"g_16280","1"
"g_16281","1"
"g_16283","1"
"g_16290","1"
"g_16300","1"
"g_16319","1"
"g_16328","1"
"g_16335","1"
"g_16338","1"
"g_16349","2"
"g_16357","1"
"g_16381","2"
"g_16391","2"
"g_16396","5"
"g_16403","1"
"g_16406","3"
"g_16418","1"
"g_16427","2"
"g_16429","2"
"g_16436","1"
"g_16437","1"
"g_16441","1"
"g_16450","1"
"g_16462","2"
"g_16496","1"
"g_16499","2"
"g_16504","1"
"g_16506","1"
"g_16516","1"
"g_16521","5"
"g_16527","2"
"g_16531","1"
"g_16558","2"
"g_16561","1"
"g_16564","6"
"g_16566","2"
"g_16577","1"
"g_16586","1"
"g_16609","2"
"g_16627","1"
"g_16634","1"
"g_16664","1"
"g_16665","1"
"g_16680","2"
"g_16692","1"
"g_16701","2"
"g_16704","1"
"g_16712","1"
"g_16713","2"
"g_16718","1"
"g_16722","1"
"g_16733","1"
"g_16754","1"
"g_16769","1"
"g_16788","1"
"g_16802","1"
"g_16805","1"
"g_16808","1"
"g_16812","1"
"g_16816","6"
"g_16842","1"
"g_16844","1"
"g_16852","2"
"g_16873","2"
"g_16904","1"
"g_16908","1"
"g_16912","1"
"g_16923","1"
"g_16948","2"
"g_16951","2"
"g_16957","2"
"g_16962","1"
"g_16966","2"
"g_16968","1"
"g_16972","2"
"g_16975","1"
"g_16984","1"
"g_16991","7"
"g_17014","7"
"g_17022","6"
"g_17031","6"
"g_17041","1"
"g_17052","1"
"g_17076","6"
"g_17088","1"
"g_17093","1"
"g_17100","1"
"g_17118","2"
"g_17124","2"
"g_17126","2"
"g_17136","5"
"g_17147","2"
"g_17157","1"
"g_17163","1"
"g_17164","2"
"g_17171","6"
"g_17172","6"
"g_17173","2"
"g_17191","6"
"g_17193","5"
"g_17199","2"
"g_17202","1"
"g_17251","3"
"g_17252","1"
"g_17256","2"
"g_17271","1"
"g_17275","5"
"g_17303","1"
"g_17313","1"
"g_17332","1"
"g_17340","2"
"g_17383","1"
"g_17387","1"
"g_17409","1"
"g_17410","7"
"g_17413","1"
"g_17454","1"
"g_17455","2"
"g_17483","1"
"g_17496","1"
"g_17497","3"
"g_17508","1"
"g_17521","1"
"g_17523","2"
"g_17538","2"
"g_17558","4"
"g_17559","2"
"g_17562","1"
"g_17565","2"
"g_17568","1"
"g_17581","1"
"g_17589","2"
"g_17596","2"
"g_17636","2"
"g_17646","2"
"g_17653","2"
"g_17661","2"
"g_17674","1"
"g_17679","3"
"g_17700","2"
"g_17701","1"
"g_17705","2"
"g_17713","6"
"g_17714","7"
"g_17731","1"
"g_17750","2"
"g_17754","1"
"g_17773","1"
"g_17786","1"
"g_17840","1"
"g_17859","1"
"g_17863","2"
"g_17870","6"
"g_17877","1"
"g_17889","7"
"g_17897","1"
"g_17904","1"
"g_17926","1"
"g_17937","1"
"g_17938","1"
"g_17948","1"
"g_17954","1"
"g_17958","6"
"g_17975","4"
"g_18015","6"
"g_18023","7"
"g_18026","7"
"g_18027","2"
"g_18066","5"
"g_18069","2"
"g_18071","1"
"g_18094","2"
"g_18102","1"
"g_18110","1"
"g_18114","2"
"g_18122","1"
"g_18142","2"
"g_18158","1"
"g_18160","2"
"g_18165","1"
"g_18170","2"
"g_18173","1"
"g_18180","2"
"g_18186","1"
"g_18221","3"
