"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label"
"g_50354",-10.8779382265672,51.6420167865265,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 3"
"g_50358",19.3166393264579,28.2605902226785,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50366",15.4683265987317,-1.97578580465429,"Cluster 6","Cluster 6","Cluster 1","Cluster 5","Cluster 2"
"g_50369",-31.1094093134076,-29.7172314070275,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_50387",5.21846934799758,46.5121608744958,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50394",42.6111650157479,-25.2274229056867,"Cluster 8","Cluster 8","Cluster 3","Cluster 3","Cluster 3"
"g_50408",42.830165784481,-14.37227801433,"Cluster 8","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_50434",13.1367824445772,-39.411782607048,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_50438",-16.6868052572303,32.2585250958754,"Cluster 2","Cluster 9","Cluster 10","Cluster 9","Cluster 3"
"g_50441",38.9685868002317,-25.1972318910802,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_50447",13.991512944384,30.1970972769299,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50450",32.7505750034539,-18.534542840328,"Cluster 8","Cluster 8","Cluster 3","Cluster 4","Cluster 3"
"g_50459",17.0315720636768,-36.8951843195807,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_50467",-12.5123584579284,-30.4734253916584,"Cluster 3","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_50495",-21.9847582111919,-30.0492620364206,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_50519",17.7030363007388,42.7580490126098,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50520",-8.15630159756535,27.009580657484,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 3"
"g_50526",0.449244599011475,52.9898260746871,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50530",2.82141808611379,-49.0999274902946,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_50534",36.233302114939,-22.1152160004047,"Cluster 8","Cluster 8","Cluster 3","Cluster 3","Cluster 1"
"g_50551",-9.46559040875545,24.748771512759,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_50574",39.2189238795232,-16.1790982174573,"Cluster 8","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_50575",-18.157623641911,31.5758291169602,"Cluster 2","Cluster 9","Cluster 10","Cluster 9","Cluster 3"
"g_50591",8.45104643360782,-35.1316411503536,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_50596",27.3425665270413,-32.8781313984526,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_50602",6.1424468325254,6.23765552308064,"Cluster 6","Cluster 4","Cluster 5","Cluster 9","Cluster 4"
"g_50605",-10.1697916482157,22.7029957454343,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_50617",12.3173655123218,-44.4208690699906,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_50633",38.7775677316935,-13.7416575003369,"Cluster 8","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_50645",-13.783640554052,43.9196997250044,"Cluster 4","Cluster 9","Cluster 10","Cluster 4","Cluster 3"
"g_50660",15.993257832989,33.6911766434586,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50676",36.9348095092079,-29.8362715173967,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_50723",29.6020168908257,-43.4474194806664,"Cluster 3","Cluster 2","Cluster 3","Cluster 6","Cluster 1"
"g_50727",0.391776781182641,-23.9680699382217,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_50730",35.3219168239668,-20.2148320581935,"Cluster 8","Cluster 8","Cluster 3","Cluster 3","Cluster 3"
"g_50746",10.7886870539147,35.2485366671363,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50753",-10.9389430991111,47.1342793336712,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 3"
"g_50770",9.17893451550624,4.8827962544803,"Cluster 6","Cluster 4","Cluster 5","Cluster 5","Cluster 2"
"g_50772",53.6137601969287,-13.3209546786607,"Cluster 2","Cluster 8","Cluster 4","Cluster 9","Cluster 3"
"g_50793",8.43372227366422,44.687668020804,"Cluster 9","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_50799",-31.1165401855075,-22.6776535348573,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_50800",4.34990325971973,40.9017639653746,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50809",12.1436673759594,25.0256306149028,"Cluster 9","Cluster 1","Cluster 6","Cluster 10","Cluster 1"
"g_50824",23.8058849979716,22.6047462064349,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50834",4.7426517280823,44.0833150506646,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50847",53.0831722112566,-12.8216366312326,"Cluster 2","Cluster 8","Cluster 4","Cluster 4","Cluster 3"
"g_50862",20.444412552844,-47.028405509661,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_50866",-11.3550659417947,19.9360509164993,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_50867",3.64656147988108,-39.655926139292,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_50868",-19.5554365200433,40.467114668355,"Cluster 4","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_50884",11.498573156761,41.6930911184543,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50892",36.2142030932331,-22.7898209881509,"Cluster 8","Cluster 8","Cluster 3","Cluster 3","Cluster 1"
"g_50902",24.3697149681687,34.4569633923515,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50903",42.7595783356743,-26.0974492287417,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_50908",-5.53120462619607,20.7683380534136,"Cluster 10","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_50913",3.60636053954819,50.5912187000985,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50929",-4.00225921713267,48.3816346052752,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50941",5.77182592777791,3.2574477283743,"Cluster 6","Cluster 4","Cluster 5","Cluster 9","Cluster 4"
"g_50943",2.5433803390232,18.5679913262156,"Cluster 5","Cluster 3","Cluster 9","Cluster 9","Cluster 5"
"g_50944",-2.14233630446941,18.6564445485616,"Cluster 10","Cluster 5","Cluster 9","Cluster 9","Cluster 6"
"g_50953",-10.5831804002204,22.8783355885149,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_50957",2.6474535140518,43.0955021582766,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_50973",-4.24325925745491,8.48551353711566,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_50977",-7.27587788746405,55.9398481648481,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 1"
"g_50982",-50.3428374863276,-10.4966236484716,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51039",-10.1477908447962,53.63288763683,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 1"
"g_51043",22.2375509175624,40.6633787608549,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51048",2.44420220734924,49.5837833447044,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51052",10.0250920324914,35.7500834684635,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51057",9.25559390684831,33.9505397519934,"Cluster 9","Cluster 1","Cluster 7","Cluster 8","Cluster 1"
"g_51059",4.77488026984618,43.5114766649834,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51065",4.66347155366173,-38.7948445020573,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51070",-17.4202859642676,42.3867668384835,"Cluster 4","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_51087",39.4691096173466,-26.1119945837231,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_51101",-50.3999904703945,-11.0769369362334,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51103",43.8509930739319,-16.2910980890414,"Cluster 8","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_51104",38.053990057847,-32.7046306938122,"Cluster 3","Cluster 2","Cluster 3","Cluster 6","Cluster 1"
"g_51127",2.77940283043845,-43.9649401102462,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_51138",-16.0281901327918,-25.9172050637262,"Cluster 3","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_51140",25.5387013968931,-38.2884202098093,"Cluster 3","Cluster 2","Cluster 3","Cluster 6","Cluster 1"
"g_51143",-0.449952001289905,-24.1441888494773,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_51157",-1.07912325277953,53.1550477092022,"Cluster 4","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_51165",39.3337919185521,-15.2538182672696,"Cluster 8","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_51174",-0.2211376570074,47.9477764277013,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51175",-14.0240175326301,34.7734844604742,"Cluster 2","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_51179",3.74031174717825,-31.5821980254718,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51213",-17.211543351593,34.7071061945029,"Cluster 2","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_51217",-22.2055620630442,-35.397596019795,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51234",-7.71300096925938,-27.5163544783397,"Cluster 7","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_51260",-4.7799477638609,-32.9852623049022,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_51268",-5.68305960234302,42.6060364124065,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 3"
"g_51271",22.8168126049827,25.671316455494,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51290",-4.24509459177627,47.9560743030522,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 3"
"g_51303",-18.1903724431283,34.5598086323069,"Cluster 2","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_51304",-20.4407611261795,40.0896730947843,"Cluster 4","Cluster 9","Cluster 10","Cluster 4","Cluster 3"
"g_51325",3.69019304422384,48.2385266270091,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51332",8.2790183896922,-52.6458250254358,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51381",4.55631562304069,-48.3422893469724,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51385",17.5687358939276,45.1424223823508,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51393",38.8712058268934,-16.247991870691,"Cluster 8","Cluster 8","Cluster 4","Cluster 4","Cluster 3"
"g_51398",-15.3015866021793,47.4261195080444,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 3"
"g_51401",10.5700945431108,43.4602984207012,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51409",-11.8791890703334,-24.6325737428798,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51414",16.2443709069027,-3.74686355725933,"Cluster 1","Cluster 6","Cluster 1","Cluster 5","Cluster 2"
"g_51415",17.0102537645069,21.4699317492891,"Cluster 9","Cluster 1","Cluster 7","Cluster 6","Cluster 1"
"g_51418",-13.8389493902113,40.3059492971441,"Cluster 4","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_51421",-31.1531006712875,-22.6578695796341,"Cluster 7","Cluster 10","Cluster 8","Cluster 8","Cluster 1"
"g_51423",-34.7106752713909,-15.1321664954348,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51427",8.9185846017693,33.3558376041834,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51430",-2.51393689149831,45.5142043010977,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51440",55.3040386654331,-13.2075878622077,"Cluster 2","Cluster 8","Cluster 4","Cluster 9","Cluster 6"
"g_51446",-9.59252356272104,-10.7488562956826,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_51450",21.0195502842833,-43.0160327249928,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51452",-1.29007739458016,46.4106601304463,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 1"
"g_51454",3.41875169937572,44.1102133975548,"Cluster 4","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_51461",2.30618665662313,49.5380629972654,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51468",-9.01762669161784,-37.2582094793764,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_51469",23.7230403333539,22.8773285089427,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51487",12.0635304043418,36.3692574936355,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51502",-13.9556561104129,25.5653353917771,"Cluster 2","Cluster 9","Cluster 10","Cluster 9","Cluster 3"
"g_51509",-10.7284807040434,21.007723306475,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_51513",19.9885805529744,27.4435537165184,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51514",12.1241151017646,25.158902976863,"Cluster 9","Cluster 1","Cluster 6","Cluster 10","Cluster 1"
"g_51516",6.0744730994238,40.6627795264713,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51523",8.36082675648085,2.09971067679588,"Cluster 6","Cluster 4","Cluster 5","Cluster 5","Cluster 2"
"g_51526",9.69031865646643,4.81521515958622,"Cluster 6","Cluster 4","Cluster 5","Cluster 5","Cluster 2"
"g_51534",29.0039199376876,-37.0571405227318,"Cluster 3","Cluster 2","Cluster 3","Cluster 6","Cluster 1"
"g_51541",-31.5736352135359,-19.8102803631925,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51545",3.59581717450157,-52.2286552658211,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51550",21.9334141414916,27.3663669796803,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51573",-3.78209917236433,-42.8568685905336,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51601",17.2363798954687,-43.7556270288922,"Cluster 3","Cluster 2","Cluster 6","Cluster 8","Cluster 1"
"g_51619",-7.14277718742477,54.3132389292082,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 1"
"g_51620",-28.3354169104779,-18.7248008475753,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51623",22.6462451739158,28.7846682188334,"Cluster 9","Cluster 1","Cluster 7","Cluster 8","Cluster 1"
"g_51624",-30.9465247186818,-29.6071263812378,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51630",29.8000604614575,26.3587292543168,"Cluster 9","Cluster 1","Cluster 7","Cluster 8","Cluster 1"
"g_51633",-4.84548498886281,-38.885720916395,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51642",-14.5946413445,-27.1309751867629,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51645",-0.0508315916138362,-37.3716949711524,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_51649",23.8707667987002,29.77122044909,"Cluster 9","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_51650",24.3320360761617,34.3580219895741,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51655",-33.0270295353008,-5.24877470685661,"Cluster 7","Cluster 10","Cluster 8","Cluster 8","Cluster 1"
"g_51656",10.7234013005251,54.3864698471678,"Cluster 9","Cluster 1","Cluster 7","Cluster 8","Cluster 1"
"g_51661",-23.7685824125933,-20.815213909983,"Cluster 7","Cluster 10","Cluster 8","Cluster 8","Cluster 1"
"g_51664",27.7779158042391,29.6293047030403,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51665",-15.4295636840804,39.4131896980298,"Cluster 2","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_51670",-27.0471681255215,-29.8930070577028,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51684",-4.88309901399808,46.1211983180046,"Cluster 4","Cluster 9","Cluster 7","Cluster 4","Cluster 3"
"g_51694",-21.1235163400373,-19.6095847069063,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_51704",-18.2990999789634,31.5933601953233,"Cluster 2","Cluster 9","Cluster 10","Cluster 9","Cluster 3"
"g_51736",-10.2743650312503,52.5731829394809,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 3"
"g_51741",33.8176213314748,-29.9596034439098,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_51753",-16.418677131246,43.6992678148175,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 3"
"g_51762",24.6500794559248,35.3976879645181,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51764",-24.522400859946,-18.6496598571864,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51776",-7.97802446196672,-24.3894441483642,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51790",-9.79514013897014,52.6573322225088,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 1"
"g_51798",1.89492056441496,-40.8961759852565,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_51799",22.63799797557,-51.7544071585766,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_51804",21.6210021938586,23.6551131710757,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51805",0.672915458899179,45.9401700689742,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51812",-5.11141621946834,-35.7725226061218,"Cluster 3","Cluster 10","Cluster 6","Cluster 7","Cluster 1"
"g_51813",16.0928137706564,26.1192050748551,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51816",32.7069299799765,-31.5706085542763,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_51819",27.4632717396716,-37.264855273859,"Cluster 3","Cluster 2","Cluster 3","Cluster 4","Cluster 1"
"g_51825",1.46493892286348,45.512232241572,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51830",10.2324759265989,49.1618977591144,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51834",10.8911745998752,26.9484618229061,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51835",-9.40285412632371,50.0151846187219,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 3"
"g_51847",12.548475331054,-25.8436186836692,"Cluster 3","Cluster 10","Cluster 6","Cluster 7","Cluster 1"
"g_51852",34.6574072634847,-28.949827127511,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_51893",12.7987502324646,-50.7709747666974,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_51895",-6.45462250877226,-44.4237418549036,"Cluster 3","Cluster 10","Cluster 6","Cluster 8","Cluster 1"
"g_51898",25.3549708065066,34.4581729426036,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51912",17.1265537761221,-51.4024126926988,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_51916",19.226683622184,-47.4440247530042,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_51923",-9.82861502158933,54.0042491498651,"Cluster 4","Cluster 9","Cluster 7","Cluster 10","Cluster 1"
"g_51926",-28.1427117776934,-30.3780562520832,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51938",0.558833859286376,43.1270003314246,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51969",27.8921596744134,34.4022918374487,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_51984",-17.4034786328154,-21.7478239940075,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_51988",33.1503674206352,-23.959321615216,"Cluster 8","Cluster 8","Cluster 3","Cluster 4","Cluster 1"
"g_52020",-48.6426349965586,-10.5184921728164,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_52029",34.0305361792228,-27.8370228998374,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_52031",28.1341847818117,29.6569346098667,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52037",9.62910536876657,36.1188953153092,"Cluster 9","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_52040",-25.2518206078512,-29.9644068766993,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52060",-23.0833753800861,-30.6087849027063,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52083",31.9140329326523,-29.6404937932198,"Cluster 8","Cluster 2","Cluster 3","Cluster 4","Cluster 1"
"g_52090",22.9885701217568,26.7623292504069,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52091",9.58019421516807,2.85008768603856,"Cluster 6","Cluster 4","Cluster 5","Cluster 5","Cluster 2"
"g_52093",22.7986285208403,36.8294351120014,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52123",-0.53453266148645,18.6462557632931,"Cluster 10","Cluster 5","Cluster 9","Cluster 9","Cluster 9"
"g_52131",17.4071707471573,35.2884126722824,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52145",2.77305398731331,52.8778789047332,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52152",10.3689481619117,54.9294159987706,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52165",13.2706958552282,-39.3968897362888,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_52172",12.3198894995034,53.545158393096,"Cluster 9","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_52195",13.2778307403697,44.8917602710596,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52206",7.09685130954109,-42.8549747417966,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_52217",-30.531993556262,-18.9891790783194,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52244",25.5616062173014,-40.2176724980944,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_52268",21.4797225501751,-48.642376193092,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_52276",30.0285771843472,-42.9547722289533,"Cluster 3","Cluster 2","Cluster 3","Cluster 7","Cluster 1"
"g_52287",17.0951073444089,46.6426161149547,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52290",37.8262242234088,-26.4444214668812,"Cluster 8","Cluster 8","Cluster 3","Cluster 4","Cluster 1"
"g_52292",19.4349464841441,23.1654011485238,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52294",-28.3094670080002,-18.9712132700587,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52297",-15.8008485939033,32.5245257321809,"Cluster 2","Cluster 9","Cluster 10","Cluster 9","Cluster 3"
"g_52317",-21.769110865804,-31.5959573891548,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52364",31.1441310237967,-31.4643120186472,"Cluster 3","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_52383",27.2205428815852,26.9073237298303,"Cluster 9","Cluster 1","Cluster 7","Cluster 8","Cluster 1"
"g_52385",-51.0437723971083,-5.10532523706574,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52396",-7.24190850772233,56.5058523875685,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52400",26.2900325828626,-45.4205247564264,"Cluster 3","Cluster 2","Cluster 3","Cluster 6","Cluster 1"
"g_52401",24.9667700826725,23.7014914528543,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52407",10.7705347089998,41.3785084461093,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52420",-18.9510560114153,42.5330646322734,"Cluster 4","Cluster 9","Cluster 10","Cluster 10","Cluster 3"
"g_52421",14.3566326169184,31.0820522930094,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52432",19.4713444099636,30.8424668215862,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52443",21.4177401497918,29.3032348403207,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52445",12.3921290596861,35.6515436511493,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52455",6.5554966993545,44.6508464164528,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52465",28.6937729415752,25.2331341021578,"Cluster 9","Cluster 1","Cluster 7","Cluster 7","Cluster 1"
"g_52473",20.5640201466835,41.1434499139893,"Cluster 9","Cluster 1","Cluster 7","Cluster 8","Cluster 1"
"g_52483",-57.2480685278222,15.8507976721515,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_52495",-28.8485797737909,-17.6441078015694,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_52513",41.6199621038523,-19.8074268704481,"Cluster 8","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_52529",-11.9369741655729,-31.2240557296307,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_52534",4.59634914915205,48.7838176870216,"Cluster 4","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_52585",6.96656449927823,3.37177718355584,"Cluster 6","Cluster 4","Cluster 5","Cluster 5","Cluster 2"
"g_52605",20.2106172972268,25.3667920293179,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
